
book_id,title,authors,average_ratings,description,language,isbn,genre,number_of_pages,publisher,publication_date,rating_counts,price_in_$,text-review_counts,category,sub_genre
5094.The_Drawing_of_the_Three,The Drawing of the Three,Stephen King (Goodreads Author),4.22,"While pursuing his quest for the Dark Tower through a world that is a nightmarishly distorted mirror image of our own, Roland, the last gunslinger, encounters three mysterious doorways on the beach. Each one enters into the life of a different person living in contemporary New York. Here he links forces with the defiant young Eddie Dean and the beautiful, brilliant, and brave Odetta Holmes, in a savage struggle against underworld evil and otherworldly enemies.Once again, Stephen King has masterfully interwoven dark, evocative fantasy and icy realism.",English,9780451210852,Fantasy,463,Signet,2003-08-05,217186,4.71,5139,Fiction,"('Fiction', 'Horror', 'Science Fiction', 'Westerns', 'Adventure', 'Audiobook', 'Science Fiction Fantasy', 'Thriller', 'Novels')"
18122.The_Amber_Spyglass,The Amber Spyglass,Philip Pullman,4.09,"Will is the bearer of the knife. Now, accompanied by angels, his task is to deliver that powerful, dangerous weapon to Lord Asriel - by the command of his dying father.But how can he go looking for Lord Asriel when Lyra is gone? Only with her help can he fathom the myriad plots and intrigues that beset him. The two great powers of the many worlds are lining up for war, and Will must find Lyra, for together they are on their way to battle, an inevitable journey that will even take them to the world of the dead...",English,9780440238157,Fantasy,467,Laurel Leaf,2003-09-09,298240,1.64,6358,Juvenile Fiction,"('Young Adult', 'Fiction', 'Science Fiction', 'Childrens', 'Adventure', 'Science Fiction Fantasy', 'Steampunk', 'Audiobook', 'Magic')"
43545.The_Once_and_Future_King,The Once and Future King,T.H. White,4.05,"T.H White′s masterful retelling of the Arthurian legend is an abiding classic. Here all five volumes that make up the story are published in one volume, as White himself always wished. Exquisite comedy offsets the tragedy of Arthur′s personal doom as White brings to life the major British epic of all time with brilliance, grandeur, warmth and charm.",English,9780441627400,Fantasy,639,Ace,1987-06-15,100326,2.66,2921,Fiction,"('Classics', 'Fiction', 'Historical Fiction', 'Arthurian', 'Mythology', 'Science Fiction Fantasy', 'Young Adult', 'Literature', 'Historical')"
19312.The_Brothers_Lionheart,The Brothers Lionheart,"Astrid Lindgren, Ilon Wikland (Illustrator), Jill M. Morgan (Translator)",4.35,"The Brothers Lionheart (Swedish: Bröderna Lejonhjärta) is a children's fantasy novel written by Astrid Lindgren. It was published in the autumn of 1973 and has been translated into 46 languages. Many of its themes are unusually dark and heavy for the children's book genre. Disease, death, tyranny, betrayal and rebellion are some of the dark themes that permeate the story. The lighter themes of the book involve platonic love, loyalty, hope, courage and pacifism.The two main characters are two brothers; the older Jonatan and the younger Karl. The two brothers' surname was originally Lion, but they are generally known as Lionheart. Karl's nickname is Skorpan (Rusky) since Jonatan likes these typical Swedish toasts or crusts.In Nangijala, a land in ""the campfires and storytelling days"", the brothers experience adventures. Together with a resistance group they lead the struggle against the evil Tengil, who rules with the aid of the fearsome fire-breathing dragon, Katla.",English,9781930900240,Fantasy,231,Purple House Press,2004-12-31,28708,5.99,453,Juvenile Fiction,"('Childrens', 'Classics', 'Fiction', 'Swedish Literature', 'Scandinavian Literature', 'Adventure', 'Young Adult', 'Middle Grade', 'Sweden')"
9767.The_Wild_Swans,The Wild Swans,Peg Kerr,3.7,"This novel focuses on two outcasts on two journeys in two eras. In 1689 England, Lady Eliza Grey's 11 brothers are turned into swans. Rejected by her father, Eliza is flown to America by her brothers where she has a chance to save them--until she is accused of witchcraft. In the second story, set in 1981 New York, Elias Latham has AIDS, is banished from his father's house, and must learn to live on the streets. Like Eliza, Elias struggles to understand the suffering he must endure.",English,9780446608473,Fantasy,464,Aspect,2001-11-01,413,5.6,37,Fiction,"('Fairy Tales', 'Fiction', 'Historical Fiction', 'Romance', 'LGBT', 'Retellings', 'Historical', 'Fairy Tale Retellings', 'Magical Realism')"
45183.The_Enchanted_Castle,The Enchanted Castle,"E. Nesbit, H.R. Millar (Illustrator)",3.84,"Jerry, Jimmy, and Cathy stumble upon a mysterious castle with a beautiful princess asleep in the garden. The princess is really Mabel, the housekeeper's niece, who is only pretending to be royalty. But when she shows them a secret room filled with treasure where they discover a magical ring, enchantment becomes a reality.",English,9780140367430,Fantasy,291,Puffin,1994-07-01,7610,2.92,397,Juvenile Fiction,"('Classics', 'Childrens', 'Fiction', 'Young Adult', 'Middle Grade', 'Magic', 'Adventure', 'Juvenile', 'British Literature')"
8951.The_Lake_of_Souls,The Lake of Souls,Darren Shan (Goodreads Author),4.18,"""If you step through after Harkat, you might never come back. Is your friend worth such an enormous risk?""

Darren and Harkat face monstrous obstacles on their desperate quest to the Lake of Souls. Will they survive the savage journey? And what awaits them in the murky waters of the dead? Be careful what you fish for...",English,9780316016650,Fantasy,272,"Little, Brown Books for Young Readers",2006-09-06,21064,3.16,350,Young Adult Fiction,"('Young Adult', 'Horror', 'Vampires', 'Paranormal', 'Fiction', 'Supernatural', 'Adventure', 'Urban Fantasy', 'Childrens')"
17861.The_Family_Trade,The Family Trade,Charles Stross (Goodreads Author),3.52,"A bold fantasy in the tradition of Roger Zelazny's Chronicles of Amber, The Merchant Princes is a sweeping new series from the hottest new writer in science fiction!Miriam Beckstein is happy in her life. She's a successful reporter for a hi-tech magazine in Boston, making good money doing what she loves. When her researcher brings her iron-clad evidence of a money-laundering scheme, Miriam thinks she's found the story of the year. But when she takes it to her editor, she's fired on the spot and gets a death threat from the criminals she has uncovered.Before the day is over, she's received a locket left by the mother she never knew-the mother who was murdered when she was an infant. Within is a knotwork pattern, which has a hypnotic effect on her. Before she knows it, she's transported herself to a parallel Earth, a world where knights on horseback chase their prey with automatic weapons, and where world-skipping assassins lurk just on the other side of reality - a world where her true family runs things.The six families of the Clan rule the kingdom of Gruinmarkt from behind the scenes, a mixture of nobility and criminal conspirators whose power to walk between the worlds makes them rich in both. Braids of family loyalty and intermarriage provide a fragile guarantee of peace, but a recently-ended civil war has left the families shaken and suspicious.Taken in by her mother's people, she becomes the star of the story of the century-as Cinderella without a fairy godmother. As her mother's heir, Miriam is hailed as the prodigal countess Helge Thorold-Hjorth, and feted and feasted. Caught up in schemes and plots centuries in the making, Miriam is surrounded by unlikely allies, forbidden loves, lethal contraband, and, most dangerous of all, her family. Her unexpected return will supercede the claims of other clan members to her mother's fortune and power, and whoever killed her mother will be happy to see her dead, too.Behind all this lie deeper secrets still, which threaten everyone and everything she has ever known. Patterns of deception and interlocking lies, as intricate as the knotwork between the universes. But Miriam is no one's pawn, and is determined to conquer her new home on her own terms.Blending the creativity and humor of Roger Zelazny, the adventure of H. Beam Piper and Philip Jose Farmer, and the rigor and scope of a science-fiction writer on the grandest scale, Charles Stross has set a new standard for fantasy epics.",English,9780765348210,Fantasy,308,Tor Fantasy,2005-05-01,5496,3.28,355,Fiction,"('Science Fiction', 'Fiction', 'Urban Fantasy', 'Alternate History', 'Science Fiction Fantasy', 'Audiobook', 'Adventure', 'Speculative Fiction', 'Contemporary')"
42143.The_Land_of_Laughs,The Land of Laughs,Jonathan Carroll,3.9,"Have you ever loved a magical book above all others? Have you ever wished the magic were real? Welcome to The Land of Laughs. A novel about how terrifying that would be.Schoolteacher Thomas Abbey, unsure son of a film star, doesn't know who he is or what he wants--in life, in love, or in his relationship with the strange and intense Saxony Gardner. What he knows is that in his whole life nothing has touched him so deeply as the novels of Marshall France, a reclusive author of fabulous children's tales who died at forty-four.Now Thomas and Saxony have come to France's hometown, the dreamy Midwestern town of Galen, Missouri, to write France's biography. Warned in advance that France's family may oppose them, they're surprised to find France's daughter warmly welcoming instead. But slowly they begin to see that something fantastic and horrible is happening. The magic of Marshall France has extended far beyond the printed page...leaving them with a terrifying task to undertake.",English,9780312873110,Fantasy,253,Orb Books,2001-02-10,5483,5.31,352,Fiction,"('Fiction', 'Horror', 'Magical Realism', 'Urban Fantasy', 'Mystery', 'Novels', 'Science Fiction Fantasy', 'American', 'Books About Books')"
27692.The_Wicked_Day,The Wicked Day,Mary Stewart,4.09,"Now, the spellbinding, final chapter of King Arthur's reign, where Mordred, sired by incest and reared in secrecy, ingratiates himself at court, and sets in motion the Fates and the end of Arthur....",English,9780060548285,Fantasy,417,Eos,2003-05-01,10885,3.98,244,Fiction,"('Fiction', 'Historical Fiction', 'Arthurian', 'Historical', 'Mythology', 'Science Fiction Fantasy', 'British Literature', 'Historical Fantasy', 'Medieval')"
40995.Sword_Citadel,Sword & Citadel,Gene Wolfe,4.32,"The Book of the New Sun is unanimously acclaimed as Gene Wolfe's most remarkable work, hailed as ""a masterpiece of science fantasy comparable in importance to the major works of Tolkien and Lewis"" by Publishers Weekly, and ""one of the most ambitious works of speculative fiction in the twentieth century"" by The Magazine of Fantasy and Science Fiction. Sword & Citadel brings together the final two books of the tetralogy in one volume:The Sword of the Lictor is the third volume in Wolfe's remarkable epic, chronicling the odyssey of the wandering pilgrim called Severian, driven by a powerful and unfathomable destiny, as he carries out a dark mission far from his home.The Citadel of the Autarch brings The Book of the New Sun to its harrowing conclusion, as Severian clashes in a final reckoning with the dread Autarch, fulfilling an ancient prophecy that will forever alter the realm known as Urth.",English,9780312890186,Fantasy,411,Orb Books,1994-10-15,10898,8.08,351,Fiction,"('Science Fiction', 'Fiction', 'Science Fiction Fantasy', 'Speculative Fiction', 'Epic', 'Dying Earth', 'Post Apocalyptic', 'Literature', 'Novels')"
